componentid;status;model;qtype;difficulty;discrimination;guessing;label;catscalename;parentscalenames;componentname;json
"0";4;raschbirnbaum;multianswer;"0.82";"0.89";;MA.v1.A07-14;Ma-A07: Bruchrechnen;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;1.99;"0.97";;MA.v1.A07-15;Ma-A07: Bruchrechnen;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";numerical;;;;MA.b.A07-01;Ma-A07: Bruchrechnen;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";numerical;;;;MA.b.A07-02;Ma-A07: Bruchrechnen;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";numerical;;;;MA.b.A07-03;Ma-A07: Bruchrechnen;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";numerical;;;;MA.b.A07-04;Ma-A07: Bruchrechnen;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;truefalse;-4.88;"0.33";;MA.v1.A08-01;Ma-A08: Periodische Dezimalbrüche;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;"0.50";"0.84";;MA.v1.A08-02;Ma-A08: Periodische Dezimalbrüche;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multichoice;-2.62;"0.57";;MA.v1.A09-01;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;"-2.60";1.08;;MA.v1.A09-02;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multichoice;-2.09;1.24;;MA.v1.A09-03;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;-2.02;1.28;;MA.v1.A09-04;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multichoice;-1.58;1.34;;MA.v1.A09-05;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multichoice;-1.49;1.34;;MA.v1.A09-06;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;-1.17;1.59;;MA.v1.A09-07;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multichoice;-1.15;"0.58";;MA.v1.A09-08;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;-0.69;1.68;;MA.v1.A09-09;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;"0.13";1.76;;MA.v1.A09-10;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";shortanswer;;;;MA.b.A09-01;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";shortanswer;;;;MA.b.A09-02;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";multichoice;;;;MA.b.A09-03;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";shortanswer;;;;MA.b.A09-04;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";multichoice;;;;MA.b.A09-05;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";shortanswer;;;;MA.b.A09-06;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";multichoice;;;;MA.b.A09-07;Ma-A09: Prozentrechnung;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multichoice;"-2.30";1.14;;MA.v1.A10-01;Ma-A10: Zinseszins-Rechnung und exponentielles Wachstum;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;-1.64;"0.82";;MA.v1.A10-02;Ma-A10: Zinseszins-Rechnung und exponentielles Wachstum;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multichoice;-0.74;1.04;;MA.v1.A10-03;Ma-A10: Zinseszins-Rechnung und exponentielles Wachstum;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multichoice;"-0.30";1.86;;MA.v1.A10-04;Ma-A10: Zinseszins-Rechnung und exponentielles Wachstum;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multichoice;-0.11;1.19;;MA.v1.A10-05;Ma-A10: Zinseszins-Rechnung und exponentielles Wachstum;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;"0.11";1.95;;MA.v1.A10-06;Ma-A10: Zinseszins-Rechnung und exponentielles Wachstum;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multichoice;"0.13";"0.90";;MA.v1.A10-07;Ma-A10: Zinseszins-Rechnung und exponentielles Wachstum;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multichoice;"0.18";"0.93";;MA.v1.A10-08;Ma-A10: Zinseszins-Rechnung und exponentielles Wachstum;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;-1.68;"0.68";;MA.v1.A11-01;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multichoice;-1.54;"0.57";;MA.v1.A11-02;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;-1.43;"0.70";;MA.v1.A11-03;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;-1.64;"0.82";;MA.v1.A11-04;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;-1.17;1.02;;MA.v1.A11-05;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;-0.75;1.61;;MA.v1.A11-06;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;-0.74;1.19;;MA.v1.A11-07;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;-0.19;1.27;;MA.v1.A11-08;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;"0.00";"0.92";;MA.v1.A11-09;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;1.61;1.21;;MA.v1.A11-10;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;"0.82";1.29;;MA.v1.A11-11;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multianswer;"1.40";1.25;;MA.v1.A11-12;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";shortanswer;;;;MA.b.A11-01;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";multichoice;;;;MA.b.A11-02;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";multianswer;;;;MA.b.A11-03;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";multianswer;;;;MA.b.A11-04;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";"0";"";multichoice;;;;MA.b.A11-05;Ma-A11: Einheitenumrechnung und Zehnerpotenz-Schreibweise;ALiSe Mathematik|Ma-A: Grundlegende Konzepte und Operatoren beim Rechnen;question;
"0";4;raschbirnbaum;multichoice;"-10.00";"0.31";;MA.v1.B01-01;Ma-B01: Intervalle;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;"-10.00";"0.37";;MA.v1.B01-02;Ma-B01: Intervalle;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;-3.61;"0.93";;MA.v1.B01-03;Ma-B01: Intervalle;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;-2.62;1.22;;MA.v1.B01-04;Ma-B01: Intervalle;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;-1.98;"0.67";;MA.v1.B01-05;Ma-B01: Intervalle;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;truefalse;"-1.50";"0.74";;MA.v1.B01-06;Ma-B01: Intervalle;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;-1.41;"1.00";;MA.v1.B01-07;Ma-B01: Intervalle;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;-0.07;1.39;;MA.v1.B01-08;Ma-B01: Intervalle;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;"0.62";1.67;;MA.v1.B01-09;Ma-B01: Intervalle;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;2.28;1.04;;MA.v1.B01-10;Ma-B01: Intervalle;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";"0";"";truefalse;;;;MA.p1.B01-01;Ma-B01: Intervalle;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";"0";"";truefalse;;;;MA.p1.B01-02;Ma-B01: Intervalle;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;"-0.80";1.02;;MA.v1.B02-01;Ma-B02: Mengen und Zahlenbereiche;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;-0.78;1.17;;MA.v1.B02-02;Ma-B02: Mengen und Zahlenbereiche;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;"-0.70";1.13;;MA.v1.B02-03;Ma-B02: Mengen und Zahlenbereiche;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;-0.17;1.83;;MA.v1.B02-04;Ma-B02: Mengen und Zahlenbereiche;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;"-0.10";"0.88";;MA.v1.B02-05;Ma-B02: Mengen und Zahlenbereiche;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;"0.54";1.65;;MA.v1.B02-06;Ma-B02: Mengen und Zahlenbereiche;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;"0.56";1.45;;MA.v1.B02-07;Ma-B02: Mengen und Zahlenbereiche;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;"0.64";1.64;;MA.v1.B02-08;Ma-B02: Mengen und Zahlenbereiche;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;"0.70";1.31;;MA.v1.B02-09;Ma-B02: Mengen und Zahlenbereiche;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;"0.76";1.05;;MA.v1.B02-10;Ma-B02: Mengen und Zahlenbereiche;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;"0.93";1.43;;MA.v1.B02-11;Ma-B02: Mengen und Zahlenbereiche;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;2.29;1.18;;MA.v1.B02-12;Ma-B02: Mengen und Zahlenbereiche;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;-4.62;"0.61";;MA.v1.B03-01;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;-2.06;"0.38";;MA.v1.B03-02;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;-1.86;"0.33";;MA.v1.B03-03;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;truefalse;-1.33;1.25;;MA.v1.B03-04;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;truefalse;-1.17;1.14;;MA.v1.B03-05;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;-0.72;"0.84";;MA.v1.B03-06;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;"0.16";"1.40";;MA.v1.B03-07;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;1.81;"0.63";;MA.v1.B03-09;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multianswer;1.85;1.23;;MA.v1.B03-10;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multianswer;1.91;1.56;;MA.v1.B03-11;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;2.29;"1.20";;MA.v1.B03-12;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multianswer;1.52;"2.00";;MA.v1.B03-08;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";"0";"";multichoice;;;;MA.p1.B03-01;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";"0";"";truefalse;;;;MA.p1.B03-02;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";"0";"";multichoice;;;;MA.p1.B03-03;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";"0";"";multichoice;;;;MA.p1.B03-04;Ma-B03: Mengenoperatoren;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;truefalse;-1.92;"0.81";;MA.v1.B04-01;Ma-B04: Logik und Aussagenlehre;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;truefalse;-0.92;"0.69";;MA.v1.B04-02;Ma-B04: Logik und Aussagenlehre;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;-0.71;1.19;;MA.v1.B04-03;Ma-B04: Logik und Aussagenlehre;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;-0.71;"0.57";;MA.v1.B04-04;Ma-B04: Logik und Aussagenlehre;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;-0.02;"0.92";;MA.v1.B04-05;Ma-B04: Logik und Aussagenlehre;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;"0.02";"1.20";;MA.v1.B04-06;Ma-B04: Logik und Aussagenlehre;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;1.94;"0.72";;MA.v1.B04-07;Ma-B04: Logik und Aussagenlehre;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";"0";"";truefalse;;;;MA.p1.B04-01;Ma-B04: Logik und Aussagenlehre;ALiSe Mathematik|Ma-B: Mengenlehre und Logik;question;
"0";4;raschbirnbaum;multichoice;-1.66;2.26;;MA.v1.C01-01;Ma-C01: Binomische Formeln;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-1.54;2.96;;MA.v1.C01-02;Ma-C01: Binomische Formeln;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-1.43;1.47;;MA.v1.C01-03;Ma-C01: Binomische Formeln;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-1.05;"0.94";;MA.v1.C01-04;Ma-C01: Binomische Formeln;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.67;"1.30";;MA.v1.C01-05;Ma-C01: Binomische Formeln;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.63;1.27;;MA.v1.C01-06;Ma-C01: Binomische Formeln;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.56;1.64;;MA.v1.C01-07;Ma-C01: Binomische Formeln;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.01;1.11;;MA.v1.C01-08;Ma-C01: Binomische Formeln;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;"0.20";1.02;;MA.v1.C01-09;Ma-C01: Binomische Formeln;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;"0.49";"0.91";;MA.v1.C01-10;Ma-C01: Binomische Formeln;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;2.58;"0.63";;MA.v1.C01-11;Ma-C01: Binomische Formeln;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;truefalse;-3.74;"0.69";;MA.v1.C02-01;Ma-C02: Äquivalenzumformungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;"-1.90";"0.90";;MA.v1.C02-02;Ma-C02: Äquivalenzumformungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;truefalse;-1.37;1.01;;MA.v1.C02-03;Ma-C02: Äquivalenzumformungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;-0.13;1.48;;MA.v1.C02-04;Ma-C02: Äquivalenzumformungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;truefalse;"0.21";1.19;;MA.v1.C02-05;Ma-C02: Äquivalenzumformungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;truefalse;"0.90";"0.77";;MA.v1.C02-06;Ma-C02: Äquivalenzumformungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;1.26;"5.00";;MA.v1.C02-07;Ma-C02: Äquivalenzumformungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-2.22;1.27;;MA.v1.C03-01;Ma-C03: lineare und quadratische Gleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.32;"0.97";;MA.v1.C03-02;Ma-C03: lineare und quadratische Gleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;-0.19;1.55;;MA.v1.C03-03;Ma-C03: lineare und quadratische Gleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.07;"0.87";;MA.v1.C03-04;Ma-C03: lineare und quadratische Gleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;"0.07";1.47;;MA.v1.C03-05;Ma-C03: lineare und quadratische Gleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;"0.11";1.51;;MA.v1.C03-06;Ma-C03: lineare und quadratische Gleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-2.04;"0.61";;MA.v1.C04-01;Ma-C04: Rechnen mit Potenzen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;-0.69;2.32;;MA.v1.C04-02;Ma-C04: Rechnen mit Potenzen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.51;1.34;;MA.v1.C04-03;Ma-C04: Rechnen mit Potenzen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;-0.27;"0.72";;MA.v1.C04-04;Ma-C04: Rechnen mit Potenzen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;"0.14";2.04;;MA.v1.C04-05;Ma-C04: Rechnen mit Potenzen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;"0.18";1.64;;MA.v1.C04-06;Ma-C04: Rechnen mit Potenzen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;"0.22";1.22;;MA.v1.C04-07;Ma-C04: Rechnen mit Potenzen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;"0.36";1.81;;MA.v1.C04-08;Ma-C04: Rechnen mit Potenzen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;"0.41";"0.83";;MA.v1.C04-09;Ma-C04: Rechnen mit Potenzen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;"0.47";2.52;;MA.v1.C04-10;Ma-C04: Rechnen mit Potenzen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;"0.94";2.46;;MA.v1.C04-11;Ma-C04: Rechnen mit Potenzen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;"-1.20";"1.40";;MA.v1.C05-01;Ma-C05: Gleichungen mit Parametern;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;-0.16;1.14;;MA.v1.C05-02;Ma-C05: Gleichungen mit Parametern;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;"0.13";"0.76";;MA.v1.C05-03;Ma-C05: Gleichungen mit Parametern;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;"0.50";"0.94";;MA.v1.C05-04;Ma-C05: Gleichungen mit Parametern;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;"0.93";"0.48";;MA.v1.C05-05;Ma-C05: Gleichungen mit Parametern;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;-0.54;1.63;;MA.v1.C06-01;Ma-C06: Bruchgleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.45;1.34;;MA.v1.C06-02;Ma-C06: Bruchgleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;-0.39;1.24;;MA.v1.C06-03;Ma-C06: Bruchgleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;"0.28";1.33;;MA.v1.C06-04;Ma-C06: Bruchgleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multianswer;"0.29";"0.96";;MA.v1.C06-05;Ma-C06: Bruchgleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
"0";4;raschbirnbaum;multichoice;1.23;"0.76";;MA.v1.C06-06;Ma-C06: Bruchgleichungen;ALiSe Mathematik|Ma-C: Terme und (Un-)Gleichungen;question;
